season,date,tournament,level,classification,classification_evidence,round,surface,home_player,away_player,home_player_id,away_player_id,winner_code,home_set_score,away_set_score,source,match_key
2025,2025-06-10,Valencia Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Sobolieva A.,Parrizas-Diaz N.,641848,457861,2.0,0.0,2.0,TennisData.app,b79c0c4b294b15018217b2fd
2025,2025-06-11,Grado Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Erjavec V.,Sharma A.,890144,529952,1.0,2.0,0.0,TennisData.app,72685c8737b9788da103e86c
2025,2025-06-11,Grado Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Marcinko P.,Prozorova T.,302110,589935,1.0,2.0,1.0,TennisData.app,5d015fc49e7b3854f940c8b9
2025,2025-06-11,Grado Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Salkova D.,Oliynykova O.,125061,571895,1.0,2.0,1.0,TennisData.app,e1d925d1221414176cd729ef
2025,2025-06-11,Grado Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Zarazua R.,Valentova T.,988957,922335,2.0,1.0,2.0,TennisData.app,2343ad2a6a7c3e8928497330
2025,2025-06-11,Ilkley Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,grass,Banks A.,Xu M.,263836,936813,1.0,2.0,0.0,TennisData.app,4719cec5638c4fcce1521675
2025,2025-06-11,Ilkley Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,grass,Gibson T.,Snigur D.,828867,656660,1.0,2.0,0.0,TennisData.app,fce2fb5015d97e75271aa2aa
2025,2025-06-11,Ilkley Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,grass,Jacquemot E.,Golubic V.,973113,988932,2.0,1.0,2.0,TennisData.app,91c3885f646e445de032fa1d
2025,2025-06-11,Ilkley Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,grass,Naef C.,Ruzic A.,650165,651454,1.0,2.0,1.0,TennisData.app,175db8e86d1e2fd6a538931c
2025,2025-06-11,Ilkley Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,grass,Parry D.,Dart H.,671871,805782,1.0,2.0,0.0,TennisData.app,6580c21d740337ba14b061f0
2025,2025-06-11,Valencia Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Martinez Cirez C.,Bejlek S.,398327,429517,2.0,0.0,2.0,TennisData.app,100d785adc85f2823b2d2933
2025,2025-06-11,Valencia Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Carle M. L.,Chirico L.,957435,936231,2.0,0.0,2.0,TennisData.app,c5c3944884cacec31d981ae0
2025,2025-06-11,Valencia Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Gao X.,Serban R.,233286,265494,1.0,2.0,0.0,TennisData.app,0d09af1fe56096dc7a7d16fd
2025,2025-06-11,Valencia Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Sierra S.,Geerlings Martinez A.,519047,252705,1.0,2.0,0.0,TennisData.app,1a4cfb53d7b2f1900a7e1288
2025,2025-06-11,Valencia Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Vandewinkel H.,Selekhmeteva O.,282315,825397,1.0,2.0,0.0,TennisData.app,d32ee079cee7465b8ab76ac4
2025,2025-06-12,Grado Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Grabher J.,Urgesi F.,346262,539000,1.0,1.0,0.0,TennisData.app,8a57364499ba11e6f92b063e
2025,2025-06-12,Grado Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Grant T. C.,Fett J.,439600,591336,1.0,1.0,0.0,TennisData.app,06b76667cb3f84fc27d2c2c7
2025,2025-06-12,Grado Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Kraus S.,Spiteri D.,879393,235216,1.0,2.0,0.0,TennisData.app,b9546a1a15b497e249227809
2025,2025-06-12,Grado Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Palicova B.,Juvan K.,358964,506008,1.0,2.0,1.0,TennisData.app,6abb0eb04d325ee331f4de55
2025,2025-06-12,Ilkley Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,grass,Appleton E.,Marino R.,175731,675084,2.0,1.0,2.0,TennisData.app,c80837ab747d83dc15c936a4
2025,2025-06-12,Ilkley Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,grass,Eala A.,Ryser V.,261807,371248,1.0,2.0,0.0,TennisData.app,674e81349f9664eefb72ccc8
2025,2025-06-12,Ilkley Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,grass,Lepchenko V.,Jovic I.,958557,388459,2.0,1.0,2.0,TennisData.app,0ca5640a70138154927a3de3
2025,2025-06-12,Valencia Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Charaeva A.,Shymanovich I.,461549,235584,2.0,0.0,2.0,TennisData.app,2994776f04c4b273d798a39e
2025,2025-06-12,Valencia Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Korpatsch T.,Bejlek S.,293685,429517,2.0,0.0,2.0,TennisData.app,77772df76688758db14bcc46
2025,2025-06-12,Valencia Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Mintegi Del Olmo A.,Parrizas-Diaz N.,232364,457861,2.0,1.0,2.0,TennisData.app,c82948ff8a384e270dabc103
2025,2025-06-12,Valencia Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Romero Gormaz L.,Barthel M.,275150,531454,2.0,1.0,2.0,TennisData.app,46e00df8180a002d278e813a
2025,2025-06-13,Grado Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Grabher J.,Palicova B.,346262,358964,2.0,0.0,2.0,TennisData.app,7b35ab035922d3f7dddc3ca1
2025,2025-06-13,Grado Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Kraus S.,Salkova D.,879393,125061,2.0,0.0,2.0,TennisData.app,12e796babb7b9c687dfeb4d5
2025,2025-06-13,Grado Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Marcinko P.,Grant T. C.,302110,439600,1.0,2.0,0.0,TennisData.app,33b7404f282ff3257794de77
2025,2025-06-13,Grado Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Valentova T.,Erjavec V.,922335,890144,1.0,2.0,0.0,TennisData.app,bd44de4fcad1643cc688b37c
2025,2025-06-13,Ilkley Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,grass,Banks A.,Naef C.,263836,650165,2.0,1.0,2.0,TennisData.app,568716d22214b642d5985ba5
2025,2025-06-13,Ilkley Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,grass,Eala A.,Marino R.,261807,675084,2.0,1.0,2.0,TennisData.app,f176fe9af0c6dd525e774a47
2025,2025-06-13,Ilkley Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,grass,Jovic I.,Gibson T.,388459,828867,1.0,2.0,1.0,TennisData.app,3183d4351f0af34bef81e77e
2025,2025-06-13,Ilkley Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,grass,Parry D.,Golubic V.,671871,988932,2.0,0.0,2.0,TennisData.app,c23fd1da37bc5214c39baf5d
2025,2025-06-13,Valencia Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Bejlek S.,Parrizas-Diaz N.,429517,457861,2.0,,,TennisData.app,24b1c35568346ab82bf65b23
2025,2025-06-13,Valencia Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Chirico L.,Barthel M.,936231,531454,1.0,2.0,0.0,TennisData.app,e8db3a6754a4df67b4375ea5
2025,2025-06-13,Valencia Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Gao X.,Shymanovich I.,233286,235584,1.0,2.0,1.0,TennisData.app,2f8bf64004ff337732f7f2c2
2025,2025-06-13,Valencia Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Sierra S.,Vandewinkel H.,519047,282315,2.0,1.0,2.0,TennisData.app,c469571c9fd6de7219ba880a
2025,2025-06-14,Grado Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,clay,Salkova D.,Palicova B.,125061,358964,2.0,0.0,2.0,TennisData.app,19a4d0d0a5ac80e56e4736b2
2025,2025-06-14,Grado Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,clay,Valentova T.,Marcinko P.,922335,302110,1.0,2.0,0.0,TennisData.app,143e3af68e212367dc539101
2025,2025-06-14,Ilkley Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,grass,Jovic I.,Golubic V.,388459,988932,1.0,2.0,0.0,TennisData.app,9844004e2a71363e01614ff7
2025,2025-06-14,Ilkley Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,grass,Marino R.,Naef C.,675084,650165,1.0,2.0,1.0,TennisData.app,33021742c60ffc126537d6ac
2025,2025-06-14,Valencia Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,clay,Gao X.,Parrizas-Diaz N.,233286,457861,2.0,1.0,2.0,TennisData.app,76d343fe95a164392832b83f
2025,2025-06-14,Valencia Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,clay,Vandewinkel H.,Chirico L.,282315,936231,2.0,0.0,2.0,TennisData.app,f82b992b886f40304f04e818
2025,2025-06-15,Grado Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Final,clay,Valentova T.,Palicova B.,922335,358964,1.0,2.0,1.0,TennisData.app,3f69e8d34bd7fda9466a07f5
2025,2025-06-15,Ilkley Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Final,grass,Marino R.,Jovic I.,675084,388459,2.0,0.0,2.0,TennisData.app,7dfdce32a1e8d2cf4334767c
2025,2025-06-15,Valencia Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Final,clay,Chirico L.,Parrizas-Diaz N.,936231,457861,2.0,0.0,2.0,TennisData.app,82443f8e5e487ef76b02e502
2025,2025-07-06,Contrexeville Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Alves C.,Kazionova E.,240894,876717,2.0,0.0,2.0,TennisData.app,10837a303dea9a094ab47e20
2025,2025-07-06,Contrexeville Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Cherubini D.,Ambrosio S.,475260,999303,2.0,0.0,2.0,TennisData.app,1fed72e0e19e44d75f2066e3
2025,2025-07-06,Contrexeville Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Fita Boluda A.,Smith T. N.,413598,749101,1.0,2.0,0.0,TennisData.app,ce0b4aeb340b342e80ebe511
2025,2025-07-06,Contrexeville Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Hodzic M.,Fossa Huergo N.,357159,294982,2.0,0.0,2.0,TennisData.app,24dd4eff38348ded64299299
2025,2025-07-06,Contrexeville Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Iliev S.,Werner C.,335853,394004,2.0,0.0,2.0,TennisData.app,59222f22724a324b6fbb9bab
2025,2025-07-06,Contrexeville Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Lollia M.,Karatancheva L.,494470,281722,1.0,2.0,1.0,TennisData.app,cf2a8bda763cd89673bb5f9f
2025,2025-07-06,Contrexeville Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Nahimana S.,Herrero Linana A.,413935,136364,2.0,1.0,2.0,TennisData.app,39d6151f3500de7dd45dc934
2025,2025-07-06,Contrexeville Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Quevedo K.,Martynov D.,937862,231579,1.0,2.0,0.0,TennisData.app,432214b73d76067a40c4eac4
2025,2025-07-06,Newport Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,grass,Hule P.,Jones M.,467664,448529,1.0,2.0,1.0,TennisData.app,6ff86cb6d7fd4642905da199
2025,2025-07-06,Newport Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,grass,Lee G.,Giavara H.,681390,950882,2.0,0.0,2.0,TennisData.app,b0fbcd2343c46d26ddc7768b
2025,2025-07-06,Newport Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,grass,Lincer O.,Frey A.,401531,488683,1.0,2.0,0.0,TennisData.app,85d48e2cc23645870c4e4f44
2025,2025-07-06,Newport Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,grass,Smith A.,Hu V.,123431,557168,1.0,2.0,1.0,TennisData.app,7cd8775125621b50233db2b1
2025,2025-07-07,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Carle M. L.,Semenistaja D.,957435,762933,2.0,0.0,2.0,TennisData.app,47d811ed5dbd4c10b153a0cc
2025,2025-07-07,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Korpatsch T.,Barthel M.,293685,531454,2.0,1.0,2.0,TennisData.app,5980a7f6bdf5a7fbb6375629
2025,2025-07-07,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Niemeier J.,Hibino N.,534672,615524,1.0,2.0,0.0,TennisData.app,78e17eb6298478713ff61b64
2025,2025-07-07,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Rinaldo Persson K.,Mikulskyte J.,857101,704367,2.0,0.0,2.0,TennisData.app,13b73848921f94ae5cf7530c
2025,2025-07-07,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Romero Gormaz L.,Grabher J.,275150,346262,1.0,2.0,0.0,TennisData.app,172cf318ad19cfb31c2b757e
2025,2025-07-07,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Sharma A.,Trevisan M.,529952,357952,2.0,1.0,2.0,TennisData.app,8495624d6796a9fb4efbc465
2025,2025-07-07,Bastad Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Udvardy P.,Ruzic A.,416641,651454,2.0,1.0,2.0,TennisData.app,7285b5c17d706b3cf297465d
2025,2025-07-07,Contrexeville Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Belgraver J.,Monnet C.,763492,203674,2.0,0.0,2.0,TennisData.app,f45607e03904fb8613f8733c
2025,2025-07-07,Contrexeville Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Jimenez Kasintseva V.,Koevermans A.,199960,898497,1.0,2.0,0.0,TennisData.app,56465112da9c2a5810540e5f
2025,2025-07-07,Contrexeville Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Jones F.,Andrianjafitrimo T.,794930,789917,1.0,2.0,0.0,TennisData.app,0d5f37274b7e7c5b08e35b25
