season,date,player,opponent,tournament,surface,tournament_type,won,sets_for,sets_against,elo_pre,elo_post
2024,2024-07-15,Matteo Berrettini,Stefanos Tsitsipas,gstaad,clay,atp_250,1,2,0,1733.91,1764.17
2024,2024-07-15,Stefanos Tsitsipas,Matteo Berrettini,gstaad,clay,atp_250,0,0,2,1904.38,1874.12
2024,2024-07-15,Quentin Halys,Matteo Berrettini,gstaad,clay,atp_250,0,0,2,1791.82,1765.91
2024,2024-07-15,Matteo Berrettini,Quentin Halys,gstaad,clay,atp_250,1,2,0,1764.17,1790.07
2024,2024-07-15,Ugo Blanchet,Dalibor Svrcina,hamburg,clay,atp_500,1,2,0,1479.64,1498.69
2024,2024-07-15,Dalibor Svrcina,Ugo Blanchet,hamburg,clay,atp_500,0,0,2,1476.87,1457.82
2024,2024-07-15,Filip Krajinovic,Chun-Hsin Tseng,hamburg,clay,atp_500,1,2,1,1541.44,1559.34
2024,2024-07-15,Chun-Hsin Tseng,Filip Krajinovic,hamburg,clay,atp_500,0,1,2,1517.9,1500
2024,2024-07-15,Felipe Meligeni Alves,Vitaliy Sachko,hamburg,clay,atp_500,1,2,1,1641.9,1652.49
2024,2024-07-15,Vitaliy Sachko,Felipe Meligeni Alves,hamburg,clay,atp_500,0,1,2,1474.31,1463.71
2024,2024-07-15,Aziz Dougaz,Mikhail Kukushkin,hamburg,clay,atp_500,1,2,0,1490.95,1515.45
2024,2024-07-15,Mikhail Kukushkin,Aziz Dougaz,hamburg,clay,atp_500,0,0,2,1589.49,1564.98
2024,2024-07-15,Nick Hardt,Marvin Moeller,hamburg,clay,atp_500,1,2,0,1508.8,1528.51
2024,2024-07-15,Marvin Moeller,Nick Hardt,hamburg,clay,atp_500,0,0,2,1517.9,1498.2
2024,2024-07-15,Max Hans Rehberg,Jesper de Jong,hamburg,clay,atp_500,0,0,2,1466.88,1458.88
2024,2024-07-15,Jesper de Jong,Max Hans Rehberg,hamburg,clay,atp_500,1,2,0,1698.88,1706.88
2024,2024-07-15,Francisco Comesana,Abdullah Shelbayh,hamburg,clay,atp_500,1,2,0,1597.95,1613.94
2024,2024-07-15,Abdullah Shelbayh,Francisco Comesana,hamburg,clay,atp_500,0,0,2,1539.38,1523.39
2024,2024-07-15,Marko Topo,Marco Trungelliti,hamburg,clay,atp_500,0,1,2,1499.94,1483.35
2024,2024-07-15,Marco Trungelliti,Marko Topo,hamburg,clay,atp_500,1,2,1,1547.57,1564.16
2024,2024-07-15,Francisco Comesana,Ugo Blanchet,hamburg,clay,atp_500,0,0,2,1613.94,1588.6
2024,2024-07-15,Ugo Blanchet,Francisco Comesana,hamburg,clay,atp_500,1,2,0,1498.69,1524.03
2024,2024-07-15,Aziz Dougaz,Marco Trungelliti,hamburg,clay,atp_500,0,0,2,1515.45,1498.93
2024,2024-07-15,Marco Trungelliti,Aziz Dougaz,hamburg,clay,atp_500,1,2,0,1564.16,1580.68
2024,2024-07-15,Nick Hardt,Jesper de Jong,hamburg,clay,atp_500,0,0,2,1528.51,1518.38
2024,2024-07-15,Jesper de Jong,Nick Hardt,hamburg,clay,atp_500,1,2,0,1706.88,1717.01
2024,2024-07-15,Felipe Meligeni Alves,Filip Krajinovic,hamburg,clay,atp_500,1,2,0,1652.49,1666.67
2024,2024-07-15,Filip Krajinovic,Felipe Meligeni Alves,hamburg,clay,atp_500,0,0,2,1559.34,1545.17
2024,2024-07-15,Sebastian Ofner,Marco Trungelliti,hamburg,clay,atp_500,0,0,1,1599.62,1579.37
2024,2024-07-15,Marco Trungelliti,Sebastian Ofner,hamburg,clay,atp_500,1,1,0,1580.68,1600.93
2024,2024-07-15,Ugo Blanchet,Alexei Popyrin,hamburg,clay,atp_500,1,2,1,1524.03,1552.87
2024,2024-07-15,Alexei Popyrin,Ugo Blanchet,hamburg,clay,atp_500,0,1,2,1715.68,1686.85
2024,2024-07-15,Soonwoo Kwon,Maximilian Marterer,hamburg,clay,atp_500,0,1,2,1529.18,1508.72
2024,2024-07-15,Maximilian Marterer,Soonwoo Kwon,hamburg,clay,atp_500,1,2,1,1506.24,1526.71
2024,2024-07-15,Matteo Arnaldi,Pedro Martinez,hamburg,clay,atp_500,0,0,2,1729.79,1701.09
2024,2024-07-15,Pedro Martinez,Matteo Arnaldi,hamburg,clay,atp_500,1,2,0,1541.36,1570.06
2024,2024-07-15,Zhizhen Zhang,Thiago Seyboth Wild,hamburg,clay,atp_500,1,2,0,1736.86,1753.03
2024,2024-07-15,Thiago Seyboth Wild,Zhizhen Zhang,hamburg,clay,atp_500,0,0,2,1681.65,1665.47
2024,2024-07-15,Alexander Shevchenko,Rudolf Molleker,hamburg,clay,atp_500,1,2,1,1559.34,1575.47
2024,2024-07-15,Rudolf Molleker,Alexander Shevchenko,hamburg,clay,atp_500,0,1,2,1503.25,1487.12
2024,2024-07-15,Francisco Comesana,Francisco Cerundolo,hamburg,clay,atp_500,0,0,2,1588.6,1576.06
2024,2024-07-15,Francisco Cerundolo,Francisco Comesana,hamburg,clay,atp_500,1,2,0,1714.33,1726.87
2024,2024-07-15,Dusan Lajovic,Felipe Meligeni Alves,hamburg,clay,atp_500,1,2,1,1627.96,1649.29
2024,2024-07-15,Felipe Meligeni Alves,Dusan Lajovic,hamburg,clay,atp_500,0,1,2,1666.67,1645.34
2024,2024-07-15,Daniel Altmaier,Flavio Cobolli,hamburg,clay,atp_500,0,1,2,1593.28,1578.97
2024,2024-07-15,Flavio Cobolli,Daniel Altmaier,hamburg,clay,atp_500,1,2,1,1683.68,1698
2024,2024-07-15,Fabian Marozsan,Holger Rune,hamburg,clay,atp_500,0,0,2,1653.78,1645.04
2024,2024-07-15,Holger Rune,Fabian Marozsan,hamburg,clay,atp_500,1,2,0,1865.99,1874.74
2024,2024-07-15,Nick Hardt,Luciano Darderi,hamburg,clay,atp_500,0,1,2,1518.38,1505.96
2024,2024-07-15,Luciano Darderi,Nick Hardt,hamburg,clay,atp_500,1,2,1,1646.67,1659.08
2024,2024-07-15,Hugo Gaston,Facundo Diaz Acosta,hamburg,clay,atp_500,1,2,1,1597.31,1615.13
2024,2024-07-15,Facundo Diaz Acosta,Hugo Gaston,hamburg,clay,atp_500,0,1,2,1572.32,1554.5
2024,2024-07-15,Laslo Djere,Zizou Bergs,hamburg,clay,atp_500,1,2,0,1470.84,1501.44
2024,2024-07-15,Zizou Bergs,Laslo Djere,hamburg,clay,atp_500,0,0,2,1708.53,1677.92
2024,2024-07-15,Dominik Koepfer,Sebastian Baez,hamburg,clay,atp_500,0,0,2,1662.85,1642.87
2024,2024-07-15,Sebastian Baez,Dominik Koepfer,hamburg,clay,atp_500,1,2,0,1648.73,1668.71
2024,2024-07-15,Alexander Zverev,Jesper de Jong,hamburg,clay,atp_500,1,2,0,2042.75,2047.86
2024,2024-07-15,Jesper de Jong,Alexander Zverev,hamburg,clay,atp_500,0,0,2,1717.01,1711.9
2024,2024-07-15,Arthur Fils,Jaume Munar,hamburg,clay,atp_500,1,2,1,1729.24,1743.03
2024,2024-07-15,Jaume Munar,Arthur Fils,hamburg,clay,atp_500,0,1,2,1628.78,1614.98
2024,2024-07-15,Maximilian Marterer,Francisco Cerundolo,hamburg,clay,atp_500,0,0,2,1526.71,1516.57
2024,2024-07-15,Francisco Cerundolo,Maximilian Marterer,hamburg,clay,atp_500,1,2,0,1726.87,1737.01
2024,2024-07-15,Dusan Lajovic,Sebastian Baez,hamburg,clay,atp_500,0,1,2,1649.29,1629.35
2024,2024-07-15,Sebastian Baez,Dusan Lajovic,hamburg,clay,atp_500,1,2,1,1668.71,1688.65
2024,2024-07-15,Arthur Fils,Laslo Djere,hamburg,clay,atp_500,1,2,0,1743.03,1751.45
2024,2024-07-15,Laslo Djere,Arthur Fils,hamburg,clay,atp_500,0,0,2,1501.44,1493.03
2024,2024-07-15,Luciano Darderi,Alexander Shevchenko,hamburg,clay,atp_500,1,2,1,1659.08,1675.22
2024,2024-07-15,Alexander Shevchenko,Luciano Darderi,hamburg,clay,atp_500,0,1,2,1575.47,1559.33
2024,2024-07-15,Marco Trungelliti,Holger Rune,hamburg,clay,atp_500,0,0,2,1600.93,1593.69
2024,2024-07-15,Holger Rune,Marco Trungelliti,hamburg,clay,atp_500,1,2,0,1874.74,1881.97
2024,2024-07-15,Hugo Gaston,Alexander Zverev,hamburg,clay,atp_500,0,1,2,1615.13,1611.76
2024,2024-07-15,Alexander Zverev,Hugo Gaston,hamburg,clay,atp_500,1,2,1,2047.86,2051.22
2024,2024-07-15,Zhizhen Zhang,Flavio Cobolli,hamburg,clay,atp_500,1,2,0,1753.03,1770.83
2024,2024-07-15,Flavio Cobolli,Zhizhen Zhang,hamburg,clay,atp_500,0,0,2,1698,1680.19
2024,2024-07-15,Ugo Blanchet,Pedro Martinez,hamburg,clay,atp_500,0,1,2,1552.87,1532.79
2024,2024-07-15,Pedro Martinez,Ugo Blanchet,hamburg,clay,atp_500,1,2,1,1570.06,1590.13
2024,2024-07-15,Holger Rune,Arthur Fils,hamburg,clay,atp_500,0,0,1,1881.97,1850.66
2024,2024-07-15,Arthur Fils,Holger Rune,hamburg,clay,atp_500,1,1,0,1751.45,1782.76
2024,2024-07-15,Zhizhen Zhang,Alexander Zverev,hamburg,clay,atp_500,0,0,2,1770.83,1763.18
2024,2024-07-15,Alexander Zverev,Zhizhen Zhang,hamburg,clay,atp_500,1,2,0,2051.22,2058.87
2024,2024-07-15,Francisco Cerundolo,Pedro Martinez,hamburg,clay,atp_500,0,1,2,1737.01,1704.77
2024,2024-07-15,Pedro Martinez,Francisco Cerundolo,hamburg,clay,atp_500,1,2,1,1590.13,1622.37
2024,2024-07-15,Sebastian Baez,Luciano Darderi,hamburg,clay,atp_500,1,2,1,1688.65,1710.8
2024,2024-07-15,Luciano Darderi,Sebastian Baez,hamburg,clay,atp_500,0,1,2,1675.22,1653.07
2024,2024-07-15,Alexander Zverev,Pedro Martinez,hamburg,clay,atp_500,1,2,0,2058.87,2062.78
2024,2024-07-15,Pedro Martinez,Alexander Zverev,hamburg,clay,atp_500,0,0,2,1622.37,1618.46
2024,2024-07-15,Arthur Fils,Sebastian Baez,hamburg,clay,atp_500,1,2,0,1782.76,1802.63
2024,2024-07-15,Sebastian Baez,Arthur Fils,hamburg,clay,atp_500,0,0,2,1710.8,1690.93
2024,2024-07-15,Alexander Zverev,Arthur Fils,hamburg,clay,atp_500,0,1,2,2062.78,2015.71
2024,2024-07-15,Arthur Fils,Alexander Zverev,hamburg,clay,atp_500,1,2,1,1802.63,1849.7
2024,2024-07-15,Marc Polmans,Adhithya Ganesan,newport,grass,atp_250,1,2,0,1437.17,1456.04
2024,2024-07-15,Adhithya Ganesan,Marc Polmans,newport,grass,atp_250,0,0,2,1500.1,1481.23
2024,2024-07-15,Mitchell Krueger,Thai-Son Kwiatkowski,newport,grass,atp_250,1,2,0,1496.76,1512.64
2024,2024-07-15,Thai-Son Kwiatkowski,Mitchell Krueger,newport,grass,atp_250,0,0,2,1494.03,1478.16
2024,2024-07-15,Bernard Tomic,Billy Harris,newport,grass,atp_250,0,0,2,1519.2,1506.42
2024,2024-07-15,Billy Harris,Bernard Tomic,newport,grass,atp_250,1,2,0,1590.05,1602.83
2024,2024-07-15,Illya Marchenko,Aidan Mayo,newport,grass,atp_250,0,0,2,1458.79,1445.01
2024,2024-07-15,Aidan Mayo,Illya Marchenko,newport,grass,atp_250,1,2,0,1507.32,1521.1
2024,2024-07-15,Seongchan Hong,Alex Bolt,newport,grass,atp_250,0,0,2,1474.84,1466.14
2024,2024-07-15,Alex Bolt,Seongchan Hong,newport,grass,atp_250,1,2,0,1646.19,1654.88
2024,2024-07-15,Li Tu,Charles Broom,newport,grass,atp_250,1,2,0,1514.21,1528.01
2024,2024-07-15,Charles Broom,Li Tu,newport,grass,atp_250,0,0,2,1466.13,1452.33
2024,2024-07-15,James Trotter,Tristan Schoolkate,newport,grass,atp_250,0,0,2,1509.2,1493.06
2024,2024-07-15,Tristan Schoolkate,James Trotter,newport,grass,atp_250,1,2,0,1506.22,1522.35
2024,2024-07-15,Jacob Fearnley,Gijs Brouwer,newport,grass,atp_250,1,2,1,1550.55,1567.57
2024,2024-07-15,Gijs Brouwer,Jacob Fearnley,newport,grass,atp_250,0,1,2,1572.89,1555.86
2024,2024-07-15,Mitchell Krueger,Alex Bolt,newport,grass,atp_250,0,0,2,1512.64,1502.85
2024,2024-07-15,Alex Bolt,Mitchell Krueger,newport,grass,atp_250,1,2,0,1654.88,1664.68
2024,2024-07-15,Li Tu,Jacob Fearnley,newport,grass,atp_250,1,2,0,1528.01,1545.82
2024,2024-07-15,Jacob Fearnley,Li Tu,newport,grass,atp_250,0,0,2,1567.57,1549.76
2024,2024-07-15,Marc Polmans,Tristan Schoolkate,newport,grass,atp_250,1,2,0,1456.04,1475.06
2024,2024-07-15,Tristan Schoolkate,Marc Polmans,newport,grass,atp_250,0,0,2,1522.35,1503.34
2024,2024-07-15,Billy Harris,Aidan Mayo,newport,grass,atp_250,1,2,1,1602.83,1615.13
2024,2024-07-15,Aidan Mayo,Billy Harris,newport,grass,atp_250,0,1,2,1521.1,1508.8
2024,2024-07-15,Alex Bolt,Jakub Mensik,newport,grass,atp_250,1,2,0,1664.68,1678.56
2024,2024-07-15,Jakub Mensik,Alex Bolt,newport,grass,atp_250,0,0,2,1618.5,1604.61
2024,2024-07-15,Shintaro Mochizuki,Arthur Rinderknech,newport,grass,atp_250,0,0,2,1579.53,1562.81
2024,2024-07-15,Arthur Rinderknech,Shintaro Mochizuki,newport,grass,atp_250,1,2,0,1563.85,1580.58
2024,2024-07-15,Reilly Opelka,Constant Lestienne,newport,grass,atp_250,1,2,1,1500.7,1518.55
2024,2024-07-15,Constant Lestienne,Reilly Opelka,newport,grass,atp_250,0,1,2,1541.02,1523.18
2024,2024-07-15,Maxime Cressy,Radu Albot,newport,grass,atp_250,1,2,1,1549.54,1570
2024,2024-07-15,Radu Albot,Maxime Cressy,newport,grass,atp_250,0,1,2,1648.89,1628.44
2024,2024-07-15,Li Tu,Eliot Spizzirri,newport,grass,atp_250,0,0,2,1545.82,1526.59
2024,2024-07-15,Eliot Spizzirri,Li Tu,newport,grass,atp_250,1,2,0,1474.64,1493.87
2024,2024-07-15,Ethan Quinn,Marc Polmans,newport,grass,atp_250,1,2,1,1492.71,1507.9
2024,2024-07-15,Marc Polmans,Ethan Quinn,newport,grass,atp_250,0,1,2,1475.06,1459.87
2024,2024-07-15,Gabriel Diallo,Billy Harris,newport,grass,atp_250,0,0,2,1569.45,1555.55
2024,2024-07-15,Billy Harris,Gabriel Diallo,newport,grass,atp_250,1,2,0,1615.13,1629.04
2024,2024-07-15,Aleksandar Kovacevic,Harold Mayot,newport,grass,atp_250,1,2,0,1554.31,1568.57
2024,2024-07-15,Harold Mayot,Aleksandar Kovacevic,newport,grass,atp_250,0,0,2,1516.48,1502.22
2024,2024-07-15,Emilio Nava,Brandon Nakashima,newport,grass,atp_250,0,0,2,1503,1495.2
2024,2024-07-15,Brandon Nakashima,Emilio Nava,newport,grass,atp_250,1,2,0,1699.63,1707.43
2024,2024-07-15,Mackenzie McDonald,Rinky Hijikata,newport,grass,atp_250,1,2,1,1453.4,1473.28
2024,2024-07-15,Rinky Hijikata,Mackenzie McDonald,newport,grass,atp_250,0,1,2,1539.41,1519.52
2024,2024-07-15,Zachary Svajda,Benoit Paire,newport,grass,atp_250,0,1,2,1504.38,1483.92
2024,2024-07-15,Benoit Paire,Zachary Svajda,newport,grass,atp_250,1,2,1,1404.77,1425.23
2024,2024-07-15,Coleman Wong,Aleksandar Vukic,newport,grass,atp_250,0,0,2,1464.77,1456.1
2024,2024-07-15,Aleksandar Vukic,Coleman Wong,newport,grass,atp_250,1,2,0,1636.62,1645.29
2024,2024-07-15,Benoit Paire,Marcos Giron,newport,grass,atp_250,0,1,2,1425.23,1416.14
2024,2024-07-15,Marcos Giron,Benoit Paire,newport,grass,atp_250,1,2,1,1608.39,1617.49
2024,2024-07-15,Adrian Mannarino,Reilly Opelka,newport,grass,atp_250,0,1,2,1521.15,1503.42
2024,2024-07-15,Reilly Opelka,Adrian Mannarino,newport,grass,atp_250,1,2,1,1518.55,1536.28
2024,2024-07-15,Brandon Nakashima,Alex Bolt,newport,grass,atp_250,0,0,2,1707.43,1688.37
2024,2024-07-15,Alex Bolt,Brandon Nakashima,newport,grass,atp_250,1,2,0,1678.56,1697.62
2024,2024-07-15,Christopher Eubanks,Ethan Quinn,newport,grass,atp_250,1,2,1,1512.65,1530.01
2024,2024-07-15,Ethan Quinn,Christopher Eubanks,newport,grass,atp_250,0,1,2,1507.9,1490.54
2024,2024-07-15,Billy Harris,Mackenzie McDonald,newport,grass,atp_250,0,0,2,1629.04,1604.04
2024,2024-07-15,Mackenzie McDonald,Billy Harris,newport,grass,atp_250,1,2,0,1473.28,1498.28
2024,2024-07-15,Eliot Spizzirri,Aleksandar Vukic,newport,grass,atp_250,0,0,2,1493.87,1483.49
2024,2024-07-15,Aleksandar Vukic,Eliot Spizzirri,newport,grass,atp_250,1,2,0,1645.29,1655.68
2024,2024-07-15,Aleksandar Kovacevic,Arthur Rinderknech,newport,grass,atp_250,1,2,1,1568.57,1586.78
2024,2024-07-15,Arthur Rinderknech,Aleksandar Kovacevic,newport,grass,atp_250,0,1,2,1580.58,1562.37
2024,2024-07-15,Maxime Cressy,Alex Michelsen,newport,grass,atp_250,0,0,2,1570,1552.38
2024,2024-07-15,Alex Michelsen,Maxime Cressy,newport,grass,atp_250,1,2,0,1569.58,1587.2
2024,2024-07-15,Christopher Eubanks,Aleksandar Vukic,newport,grass,atp_250,1,2,1,1530.01,1555.86
2024,2024-07-15,Aleksandar Vukic,Christopher Eubanks,newport,grass,atp_250,0,1,2,1655.68,1629.82
2024,2024-07-15,Marcos Giron,Alex Bolt,newport,grass,atp_250,1,2,0,1617.49,1641.04
2024,2024-07-15,Alex Bolt,Marcos Giron,newport,grass,atp_250,0,0,2,1697.62,1674.07
2024,2024-07-15,Aleksandar Kovacevic,Alex Michelsen,newport,grass,atp_250,0,0,2,1586.78,1567.6
2024,2024-07-15,Alex Michelsen,Aleksandar Kovacevic,newport,grass,atp_250,1,2,0,1587.2,1606.38
2024,2024-07-15,Mackenzie McDonald,Reilly Opelka,newport,grass,atp_250,0,1,2,1498.28,1481.18
2024,2024-07-15,Reilly Opelka,Mackenzie McDonald,newport,grass,atp_250,1,2,1,1536.28,1553.39
2024,2024-07-15,Marcos Giron,Christopher Eubanks,newport,grass,atp_250,1,2,1,1641.04,1656.84
2024,2024-07-15,Christopher Eubanks,Marcos Giron,newport,grass,atp_250,0,1,2,1555.86,1540.06
2024,2024-07-15,Reilly Opelka,Alex Michelsen,newport,grass,atp_250,0,0,2,1553.39,1535.74
2024,2024-07-15,Alex Michelsen,Reilly Opelka,newport,grass,atp_250,1,2,0,1606.38,1624.03
2024,2024-07-15,Marcos Giron,Alex Michelsen,newport,grass,atp_250,1,2,1,1656.84,1678.58
2024,2024-07-15,Alex Michelsen,Marcos Giron,newport,grass,atp_250,0,1,2,1624.03,1602.29
2024,2024-07-21,Guido Andreozzi,Nino Serdarusic,umag,clay,atp_250,1,2,0,1490.28,1506.87
2024,2024-07-21,Nino Serdarusic,Guido Andreozzi,umag,clay,atp_250,0,0,2,1503.01,1486.42
2024,2024-07-21,David Jorda Sanchis,Nick Hardt,umag,clay,atp_250,1,2,1,1472.51,1490.05
2024,2024-07-21,Nick Hardt,David Jorda Sanchis,umag,clay,atp_250,0,1,2,1505.96,1488.43
2024,2024-07-21,Henrique Rocha,Zsombor Piros,umag,clay,atp_250,1,2,0,1491.29,1504.85
2024,2024-07-21,Zsombor Piros,Henrique Rocha,umag,clay,atp_250,0,0,2,1437.93,1424.37
2024,2024-07-21,Marco Trungelliti,Matija Pecotic,umag,clay,atp_250,1,2,0,1593.69,1605.98
2024,2024-07-21,Matija Pecotic,Marco Trungelliti,umag,clay,atp_250,0,0,2,1511.7,1499.41
2024,2024-07-21,Filip Misolic,Jozef Kovalik,umag,clay,atp_250,1,2,1,1604.78,1618.45
2024,2024-07-21,Jozef Kovalik,Filip Misolic,umag,clay,atp_250,0,1,2,1553.83,1540.16
2024,2024-07-21,Chun-Hsin Tseng,Deni Zmak,umag,clay,atp_250,1,2,0,1500,1516
2024,2024-07-21,Deni Zmak,Chun-Hsin Tseng,umag,clay,atp_250,0,0,2,1500,1484
2024,2024-07-21,Jaime Faria,Enzo Couacaud,umag,clay,atp_250,0,1,2,1531.93,1512.74
2024,2024-07-21,Enzo Couacaud,Jaime Faria,umag,clay,atp_250,1,2,1,1461.71,1480.9
2024,2024-07-21,Renzo Olivo,Oriol Roca Batalla,umag,clay,atp_250,1,2,1,1502.77,1515.89
2024,2024-07-21,Oriol Roca Batalla,Renzo Olivo,umag,clay,atp_250,0,1,2,1439.56,1426.44
2024,2024-07-21,Filip Misolic,David Jorda Sanchis,umag,clay,atp_250,1,2,0,1618.45,1628.8
2024,2024-07-21,David Jorda Sanchis,Filip Misolic,umag,clay,atp_250,0,0,2,1490.05,1479.7
2024,2024-07-21,Renzo Olivo,Enzo Couacaud,umag,clay,atp_250,0,0,2,1515.89,1498.28
2024,2024-07-21,Enzo Couacaud,Renzo Olivo,umag,clay,atp_250,1,2,0,1480.9,1498.5
2024,2024-07-21,Guido Andreozzi,Chun-Hsin Tseng,umag,clay,atp_250,1,2,0,1506.87,1523.29
2024,2024-07-21,Chun-Hsin Tseng,Guido Andreozzi,umag,clay,atp_250,0,0,2,1516,1499.58
2024,2024-07-21,Henrique Rocha,Marco Trungelliti,umag,clay,atp_250,0,0,2,1504.85,1493.38
2024,2024-07-21,Marco Trungelliti,Henrique Rocha,umag,clay,atp_250,1,2,0,1605.98,1617.45
2024,2024-07-21,Alexei Popyrin,Jakub Mensik,umag,clay,atp_250,0,0,2,1686.85,1667.13
2024,2024-07-21,Jakub Mensik,Alexei Popyrin,umag,clay,atp_250,1,2,0,1604.61,1624.33
2024,2024-07-21,Luka Mikrut,Camilo Ugo Carabelli,umag,clay,atp_250,0,0,2,1507.5,1487.8
2024,2024-07-21,Camilo Ugo Carabelli,Luka Mikrut,umag,clay,atp_250,1,2,0,1425.64,1445.34
2024,2024-07-21,Thiago Monteiro,Tomas Machac,umag,clay,atp_250,1,2,1,1696.85,1716.28
2024,2024-07-21,Tomas Machac,Thiago Monteiro,umag,clay,atp_250,0,1,2,1772.6,1753.17
2024,2024-07-21,Luca Van Assche,Fabio Fognini,umag,clay,atp_250,0,0,2,1513.27,1504.85
2024,2024-07-21,Fabio Fognini,Luca Van Assche,umag,clay,atp_250,1,2,0,1692.17,1700.59
2024,2024-07-21,Flavio Cobolli,Mariano Navone,umag,clay,atp_250,1,2,0,1680.19,1692.3
2024,2024-07-21,Mariano Navone,Flavio Cobolli,umag,clay,atp_250,0,0,2,1593.88,1581.77
2024,2024-07-21,Enzo Couacaud,Matej Dodig,umag,clay,atp_250,0,1,2,1498.5,1482.95
2024,2024-07-21,Matej Dodig,Enzo Couacaud,umag,clay,atp_250,1,2,1,1508.1,1523.66
2024,2024-07-21,Mili Poljicak,Lorenzo Sonego,umag,clay,atp_250,0,1,2,1503.9,1492.98
2024,2024-07-21,Lorenzo Sonego,Mili Poljicak,umag,clay,atp_250,1,2,1,1618.24,1629.16
2024,2024-07-21,Alexander Shevchenko,Fabian Marozsan,umag,clay,atp_250,0,1,2,1559.33,1547.2
2024,2024-07-21,Fabian Marozsan,Alexander Shevchenko,umag,clay,atp_250,1,2,1,1645.04,1657.17
2024,2024-07-21,Duje Ajdukovic,Luciano Darderi,umag,clay,atp_250,0,0,2,1570.66,1558.39
2024,2024-07-21,Luciano Darderi,Duje Ajdukovic,umag,clay,atp_250,1,2,0,1653.07,1665.34
2024,2024-07-21,Dusan Lajovic,Filip Misolic,umag,clay,atp_250,1,2,1,1629.35,1645.32
2024,2024-07-21,Filip Misolic,Dusan Lajovic,umag,clay,atp_250,0,1,2,1628.8,1612.82
2024,2024-07-21,Matteo Arnaldi,Alexandre Muller,umag,clay,atp_250,0,0,2,1701.09,1683.9
2024,2024-07-21,Alexandre Muller,Matteo Arnaldi,umag,clay,atp_250,1,2,0,1675.26,1692.44
2024,2024-07-21,Guido Andreozzi,Marco Trungelliti,umag,clay,atp_250,0,1,2,1523.29,1511.52
2024,2024-07-21,Marco Trungelliti,Guido Andreozzi,umag,clay,atp_250,1,2,1,1617.45,1629.22
2024,2024-07-21,Fabian Marozsan,Thiago Monteiro,umag,clay,atp_250,1,2,0,1657.17,1677.73
2024,2024-07-21,Thiago Monteiro,Fabian Marozsan,umag,clay,atp_250,0,0,2,1716.28,1695.72
2024,2024-07-21,Flavio Cobolli,Dusan Lajovic,umag,clay,atp_250,0,0,2,1692.3,1672.33
2024,2024-07-21,Dusan Lajovic,Flavio Cobolli,umag,clay,atp_250,1,2,0,1645.32,1665.29
2024,2024-07-21,Jakub Mensik,Luciano Darderi,umag,clay,atp_250,1,2,0,1624.33,1644
2024,2024-07-21,Luciano Darderi,Jakub Mensik,umag,clay,atp_250,0,0,2,1665.34,1645.67
2024,2024-07-21,Andrey Rublev,Camilo Ugo Carabelli,umag,clay,atp_250,1,2,0,1774.35,1778.95
2024,2024-07-21,Camilo Ugo Carabelli,Andrey Rublev,umag,clay,atp_250,0,0,2,1445.34,1440.73
2024,2024-07-21,Alexandre Muller,Lorenzo Sonego,umag,clay,atp_250,0,0,2,1692.44,1671.67
2024,2024-07-21,Lorenzo Sonego,Alexandre Muller,umag,clay,atp_250,1,2,0,1629.16,1649.93
2024,2024-07-21,Chun-Hsin Tseng,Fabio Fognini,umag,clay,atp_250,1,2,0,1499.58,1526.36
2024,2024-07-21,Fabio Fognini,Chun-Hsin Tseng,umag,clay,atp_250,0,0,2,1700.59,1673.81
2024,2024-07-21,Francisco Cerundolo,Matej Dodig,umag,clay,atp_250,1,2,0,1704.77,1713.94
2024,2024-07-21,Matej Dodig,Francisco Cerundolo,umag,clay,atp_250,0,0,2,1523.66,1514.48
2024,2024-07-21,Marco Trungelliti,Lorenzo Musetti,umag,clay,atp_250,0,0,2,1629.22,1623.72
2024,2024-07-21,Lorenzo Musetti,Marco Trungelliti,umag,clay,atp_250,1,2,0,1922.18,1927.68
2024,2024-07-21,Dusan Lajovic,Lorenzo Musetti,umag,clay,atp_250,0,1,2,1665.29,1658.34
2024,2024-07-21,Lorenzo Musetti,Dusan Lajovic,umag,clay,atp_250,1,2,1,1927.68,1934.63
2024,2024-07-21,Chun-Hsin Tseng,Jakub Mensik,umag,clay,atp_250,0,0,2,1526.36,1513.42
2024,2024-07-21,Jakub Mensik,Chun-Hsin Tseng,umag,clay,atp_250,1,2,0,1644,1656.93
2024,2024-07-21,Andrey Rublev,Fabian Marozsan,umag,clay,atp_250,1,2,1,1778.95,1792.71
2024,2024-07-21,Fabian Marozsan,Andrey Rublev,umag,clay,atp_250,0,1,2,1677.73,1663.97
2024,2024-07-21,Francisco Cerundolo,Lorenzo Sonego,umag,clay,atp_250,1,2,1,1713.94,1729.65
2024,2024-07-21,Lorenzo Sonego,Francisco Cerundolo,umag,clay,atp_250,0,1,2,1649.93,1634.23
2024,2024-07-21,Jakub Mensik,Lorenzo Musetti,umag,clay,atp_250,0,0,2,1656.93,1649.94
2024,2024-07-21,Lorenzo Musetti,Jakub Mensik,umag,clay,atp_250,1,2,0,1934.63,1941.62
2024,2024-07-21,Francisco Cerundolo,Andrey Rublev,umag,clay,atp_250,1,2,0,1729.65,1754.18
2024,2024-07-21,Andrey Rublev,Francisco Cerundolo,umag,clay,atp_250,0,0,2,1792.71,1768.18
2024,2024-07-21,Lorenzo Musetti,Francisco Cerundolo,umag,clay,atp_250,0,1,2,1941.62,1905.8
