date,tournament,surface,round,winner_name,loser_name,score,best_of,sackmann_source_ref,sackmann_tourney_id,sackmann_match_num,sackmann_tourney_level,provider
2013-01-14,Australian Open,Hard,R128,Shuai Peng,Rebecca Marino,6-3 6-0,3,2013-901-16,2013-901,16,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Maria Kirilenko,Vania King,6-4 6-2,3,2013-901-17,2013-901,17,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Kimiko Date Krumm,Nadia Petrova,6-2 6-0,3,2013-901-18,2013-901,18,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Shahar Peer,Alexandra Panova,6-4 1-6 6-3,3,2013-901-19,2013-901,19,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Donna Vekic,Andrea Hlavackova,6-1 6-2,3,2013-901-2,2013-901,2,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Bojana Jovanovski,Maria Teresa Torro Flor,2-6 6-4 6-3,3,2013-901-20,2013-901,20,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Lucie Safarova,Mirjana Lucic,7-6(4) 6-4,3,2013-901-21,2013-901,21,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Sloane Stephens,Simona Halep,6-1 6-1,3,2013-901-22,2013-901,22,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Luksika Kumkhum,Sofia Arvidsson,7-6(5) 6-4,3,2013-901-23,2013-901,23,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Kristina Mladenovic,Timea Babos,6-3 4-6 11-9,3,2013-901-24,2013-901,24,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Laura Robson,Melanie Oudin,6-2 6-3,3,2013-901-25,2013-901,25,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Petra Kvitova,Francesca Schiavone,6-4 2-6 6-2,3,2013-901-26,2013-901,26,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Na Li,Sesil Karatantcheva,6-1 6-3,3,2013-901-27,2013-901,27,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Olga Govortsova,Pauline Parmentier,2-6 6-3 6-2,3,2013-901-28,2013-901,28,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Kristyna Pliskova,Sacha Jones,6-3 6-2,3,2013-901-29,2013-901,29,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Daria Saville,Lauren Davis,6-3 6-7(2) 6-4,3,2013-901-3,2013-901,3,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Sorana Cirstea,Coco Vandeweghe,6-4 6-2,3,2013-901-30,2013-901,30,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Julia Goerges,Vera Dushevina,7-5 2-6 6-4,3,2013-901-31,2013-901,31,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Romina Oprandi,Tsvetana Pironkova,4-6 7-5 6-2,3,2013-901-32,2013-901,32,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Jie Zheng,Yuxuan Zhang,6-1 3-6 6-4,3,2013-901-33,2013-901,33,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Jamie Hampton,Urszula Radwanska,6-2 6-4,3,2013-901-34,2013-901,34,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Samantha Stosur,Kai Chen Chang,7-6(3) 6-3,3,2013-901-35,2013-901,35,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Ana Ivanovic,Melinda Czink,6-2 6-1,3,2013-901-36,2013-901,36,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Yung Jan Chan,Daniela Hantuchova,6-1 1-6 6-1,3,2013-901-37,2013-901,37,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Maria Joao Koehler,Karin Knapp,3-6 6-3 6-3,3,2013-901-38,2013-901,38,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Jelena Jankovic,Johanna Larsson,6-2 6-2,3,2013-901-39,2013-901,39,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Lesia Tsurenko,Anastasia Pavlyuchenkova,7-5 3-6 7-5,3,2013-901-4,2013-901,4,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Ksenia Pervak,Mona Barthel,7-5 2-6 6-4,3,2013-901-40,2013-901,40,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Heather Watson,Alexandra Cadantu Ignatik,2-6 6-3 6-2,3,2013-901-41,2013-901,41,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Irina Camelia Begu,Arantxa Rus,6-4 6-2,3,2013-901-42,2013-901,42,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Agnieszka Radwanska,Bojana Bobusic,7-5 6-0,3,2013-901-43,2013-901,43,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Angelique Kerber,Elina Svitolina,6-2 6-4,3,2013-901-44,2013-901,44,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Varvara Lepchenko,Polona Hercog,6-4 6-1,3,2013-901-45,2013-901,45,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Lucie Hradecka,Kiki Bertens,6-2 7-6(8),3,2013-901-46,2013-901,46,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Madison Keys,Casey Dellacqua,6-4 7-6(0),3,2013-901-47,2013-901,47,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Tamira Paszek,Stefanie Voegele,4-6 6-4 7-5,3,2013-901-48,2013-901,48,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Kate Makarova,Michelle Larcher De Brito,6-2 7-5,3,2013-901-49,2013-901,49,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Su Wei Hsieh,Lara Arruabarrena,7-6(5) 6-2,3,2013-901-5,2013-901,5,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Stephanie Foretz Gacon,Camila Giorgi,6-2 6-3,3,2013-901-50,2013-901,50,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Vesna Dolonc,Olivia Rogowska,5-7 7-5 8-6,3,2013-901-51,2013-901,51,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Marion Bartoli,Anabel Medina Garrigues,6-2 6-4,3,2013-901-52,2013-901,52,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Dominika Cibulkova,Ashleigh Barty,3-6 6-0 6-1,3,2013-901-53,2013-901,53,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Valeria Savinykh,Mandy Minella,7-6(4) 6-1,3,2013-901-54,2013-901,54,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Kirsten Flipkens,Nina Bratchikova,6-4 6-3,3,2013-901-55,2013-901,55,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Elena Vesnina,Caroline Garcia,3-6 6-3 6-1,3,2013-901-56,2013-901,56,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Klara Koukalova,Chanelle Scheepers,6-1 6-2,3,2013-901-57,2013-901,57,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Venus Williams,Galina Voskoboeva,6-1 6-0,3,2013-901-58,2013-901,58,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Alize Cornet,Marina Erakovic,7-5 6-7(3) 10-8,3,2013-901-59,2013-901,59,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Svetlana Kuznetsova,Lourdes Dominguez Lino,6-2 6-1,3,2013-901-6,2013-901,6,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Misaki Doi,Petra Martic,6-3 6-4,3,2013-901-60,2013-901,60,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Maria Sharapova,Olga Puchkova,6-0 6-0,3,2013-901-61,2013-901,61,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Akgul Amanmuradova,Mathilde Johansson,6-4 6-2,3,2013-901-62,2013-901,62,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Roberta Vinci,Silvia Soler Espinosa,6-3 7-5,3,2013-901-63,2013-901,63,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Caroline Wozniacki,Sabine Lisicki,2-6 6-3 6-3,3,2013-901-64,2013-901,64,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Victoria Azarenka,Eleni Daniilidou,6-1 6-0,3,2013-901-65,2013-901,65,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Jamie Hampton,Luksika Kumkhum,6-1 6-2,3,2013-901-66,2013-901,66,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Elena Vesnina,Varvara Lepchenko,6-4 6-2,3,2013-901-67,2013-901,67,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Roberta Vinci,Akgul Amanmuradova,6-3 6-2,3,2013-901-68,2013-901,68,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Caroline Wozniacki,Donna Vekic,6-1 6-4,3,2013-901-69,2013-901,69,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Yulia Putintseva,Christina Mchale,6-1 6-7(0) 6-2,3,2013-901-7,2013-901,7,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Lesia Tsurenko,Daria Saville,7-5 6-3,3,2013-901-70,2013-901,70,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Svetlana Kuznetsova,Su Wei Hsieh,6-2 6-1,3,2013-901-71,2013-901,71,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Carla Suarez Navarro,Yulia Putintseva,1-6 7-6(5) 6-2,3,2013-901-72,2013-901,72,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Serena Williams,Garbine Muguruza,6-2 6-0,3,2013-901-73,2013-901,73,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Ayumi Morita,Annika Beck,6-2 6-0,3,2013-901-74,2013-901,74,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Yanina Wickmayer,Jana Cepelova,7-6(8) 7-5,3,2013-901-75,2013-901,75,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Maria Kirilenko,Shuai Peng,7-5 6-2,3,2013-901-76,2013-901,76,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Kimiko Date Krumm,Shahar Peer,6-2 7-5,3,2013-901-77,2013-901,77,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Bojana Jovanovski,Lucie Safarova,7-5 7-5,3,2013-901-78,2013-901,78,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Sloane Stephens,Kristina Mladenovic,6-4 6-3,3,2013-901-79,2013-901,79,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Carla Suarez Navarro,Sara Errani,6-4 6-4,3,2013-901-8,2013-901,8,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Laura Robson,Petra Kvitova,2-6 6-3 11-9,3,2013-901-80,2013-901,80,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Na Li,Olga Govortsova,6-2 7-5,3,2013-901-81,2013-901,81,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Sorana Cirstea,Kristyna Pliskova,1-6 6-3 6-2,3,2013-901-82,2013-901,82,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Julia Goerges,Romina Oprandi,6-3 6-2,3,2013-901-83,2013-901,83,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Jie Zheng,Samantha Stosur,6-4 1-6 7-5,3,2013-901-84,2013-901,84,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Ana Ivanovic,Yung Jan Chan,7-5 1-6 6-4,3,2013-901-85,2013-901,85,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Jelena Jankovic,Maria Joao Koehler,2-6 7-6(5) 6-2,3,2013-901-86,2013-901,86,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Heather Watson,Ksenia Pervak,4-6 7-6(7) 6-2,3,2013-901-87,2013-901,87,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Agnieszka Radwanska,Irina Camelia Begu,6-3 6-3,3,2013-901-88,2013-901,88,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Angelique Kerber,Lucie Hradecka,6-3 6-1,3,2013-901-89,2013-901,89,G,sackmann-local
2013-01-14,Australian Open,Hard,R128,Serena Williams,Edina Gallovits Hall,6-0 6-0,3,2013-901-9,2013-901,9,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Madison Keys,Tamira Paszek,6-2 6-1,3,2013-901-90,2013-901,90,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Kate Makarova,Stephanie Foretz Gacon,6-3 6-3,3,2013-901-91,2013-901,91,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Marion Bartoli,Vesna Dolonc,7-5 6-0,3,2013-901-92,2013-901,92,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Valeria Savinykh,Dominika Cibulkova,7-6(6) 6-4,3,2013-901-93,2013-901,93,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Kirsten Flipkens,Klara Koukalova,6-1 6-0,3,2013-901-94,2013-901,94,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Venus Williams,Alize Cornet,6-3 6-3,3,2013-901-95,2013-901,95,G,sackmann-local
2013-01-14,Australian Open,Hard,R64,Maria Sharapova,Misaki Doi,6-0 6-0,3,2013-901-96,2013-901,96,G,sackmann-local
2013-01-14,Australian Open,Hard,R32,Svetlana Kuznetsova,Carla Suarez Navarro,6-2 4-6 6-3,3,2013-901-97,2013-901,97,G,sackmann-local
2013-01-14,Australian Open,Hard,R32,Serena Williams,Ayumi Morita,6-1 6-3,3,2013-901-98,2013-901,98,G,sackmann-local
2013-01-14,Australian Open,Hard,R32,Maria Kirilenko,Yanina Wickmayer,7-6(4) 6-3,3,2013-901-99,2013-901,99,G,sackmann-local
2013-01-28,Pattaya,Hard,R32,Ayumi Morita,Ana Ivanovic,6-3 5-7 6-3,3,2013-303-1,2013-303,1,I,sackmann-local
2013-01-28,Pattaya,Hard,R32,Nina Bratchikova,Shahar Peer,6-3 6-3,3,2013-303-10,2013-303,10,I,sackmann-local
2013-01-28,Pattaya,Hard,R32,Daniela Hantuchova,Olga Puchkova,6-1 3-6 6-0,3,2013-303-11,2013-303,11,I,sackmann-local
2013-01-28,Pattaya,Hard,R32,Marina Erakovic,Su Wei Hsieh,6-2 6-2,3,2013-303-12,2013-303,12,I,sackmann-local
2013-01-28,Pattaya,Hard,R32,Varatchaya Wongteanchai,Annika Beck,6-3 6-3,3,2013-303-13,2013-303,13,I,sackmann-local
2013-01-28,Pattaya,Hard,R32,Alexandra Panova,Irina Camelia Begu,7-6(6) 3-2 RET,3,2013-303-14,2013-303,14,I,sackmann-local
2013-01-28,Pattaya,Hard,R32,Sabine Lisicki,Tatjana Maria,6-2 6-3,3,2013-303-15,2013-303,15,I,sackmann-local
2013-01-28,Pattaya,Hard,R32,Heather Watson,Timea Babos,6-1 3-0 RET,3,2013-303-16,2013-303,16,I,sackmann-local
2013-01-28,Pattaya,Hard,R16,Ayumi Morita,Kimiko Date Krumm,4-6 6-4 6-1,3,2013-303-17,2013-303,17,I,sackmann-local
2013-01-28,Pattaya,Hard,R16,Nina Bratchikova,Daniela Hantuchova,6-2 3-0 RET,3,2013-303-18,2013-303,18,I,sackmann-local
2013-01-28,Pattaya,Hard,R16,Marina Erakovic,Varatchaya Wongteanchai,6-3 7-6(4),3,2013-303-19,2013-303,19,I,sackmann-local
2013-01-28,Pattaya,Hard,R32,Anastasija Sevastova,Misaki Doi,6-4 6-2,3,2013-303-2,2013-303,2,I,sackmann-local
2013-01-28,Pattaya,Hard,R16,Sabine Lisicki,Alexandra Panova,7-5 6-2,3,2013-303-20,2013-303,20,I,sackmann-local
2013-01-28,Pattaya,Hard,R16,Anastasija Sevastova,Heather Watson,7-6(4) 4-6 6-2,3,2013-303-21,2013-303,21,I,sackmann-local
2013-01-28,Pattaya,Hard,R16,Sorana Cirstea,Anastasia Rodionova,6-0 7-6(3),3,2013-303-22,2013-303,22,I,sackmann-local
2013-01-28,Pattaya,Hard,R16,Elena Vesnina,Mathilde Johansson,6-2 3-6 6-1,3,2013-303-23,2013-303,23,I,sackmann-local
2013-01-28,Pattaya,Hard,R16,Maria Kirilenko,Luksika Kumkhum,5-7 6-2 6-2,3,2013-303-24,2013-303,24,I,sackmann-local
2013-01-28,Pattaya,Hard,QF,Nina Bratchikova,Ayumi Morita,6-1 3-6 6-1,3,2013-303-25,2013-303,25,I,sackmann-local
2013-01-28,Pattaya,Hard,QF,Sabine Lisicki,Marina Erakovic,5-7 6-3 6-2,3,2013-303-26,2013-303,26,I,sackmann-local
2013-01-28,Pattaya,Hard,QF,Sorana Cirstea,Anastasija Sevastova,6-3 6-0,3,2013-303-27,2013-303,27,I,sackmann-local
2013-01-28,Pattaya,Hard,QF,Maria Kirilenko,Elena Vesnina,7-6(6) 6-3,3,2013-303-28,2013-303,28,I,sackmann-local
2013-01-28,Pattaya,Hard,SF,Sabine Lisicki,Nina Bratchikova,7-5 6-3,3,2013-303-29,2013-303,29,I,sackmann-local
2013-01-28,Pattaya,Hard,R32,Anastasia Rodionova,Vania King,6-4 6-4,3,2013-303-3,2013-303,3,I,sackmann-local
2013-01-28,Pattaya,Hard,SF,Maria Kirilenko,Sorana Cirstea,6-0 6-2,3,2013-303-30,2013-303,30,I,sackmann-local
2013-01-28,Pattaya,Hard,F,Maria Kirilenko,Sabine Lisicki,5-7 6-1 7-6(1),3,2013-303-31,2013-303,31,I,sackmann-local
2013-01-28,Pattaya,Hard,R32,Sorana Cirstea,Bethanie Mattek Sands,6-1 6-3,3,2013-303-4,2013-303,4,I,sackmann-local
2013-01-28,Pattaya,Hard,R32,Elena Vesnina,Eleni Daniilidou,6-2 5-7 6-2,3,2013-303-5,2013-303,5,I,sackmann-local
2013-01-28,Pattaya,Hard,R32,Mathilde Johansson,Kai Chen Chang,6-4 6-3,3,2013-303-6,2013-303,6,I,sackmann-local
2013-01-28,Pattaya,Hard,R32,Luksika Kumkhum,Casey Dellacqua,6-2 6-2,3,2013-303-7,2013-303,7,I,sackmann-local
2013-01-28,Pattaya,Hard,R32,Maria Kirilenko,Akgul Amanmuradova,6-3 7-5,3,2013-303-8,2013-303,8,I,sackmann-local
2013-01-28,Pattaya,Hard,R32,Kimiko Date Krumm,Chanelle Scheepers,7-5 6-1,3,2013-303-9,2013-303,9,I,sackmann-local
2013-01-28,Paris,Carpet,R32,Magdalena Rybarikova,Virginie Razzano,6-4 3-6 6-3,3,2013-604-1,2013-604,1,P,sackmann-local
2013-01-28,Paris,Carpet,R32,Roberta Vinci,Simona Halep,6-0 6-3,3,2013-604-10,2013-604,10,P,sackmann-local
2013-01-28,Paris,Carpet,R32,Mona Barthel,Urszula Radwanska,7-6(1) 6-0,3,2013-604-11,2013-604,11,P,sackmann-local
2013-01-28,Paris,Carpet,R32,Christina Mchale,Pauline Parmentier,6-4 6-1,3,2013-604-12,2013-604,12,P,sackmann-local
2013-01-28,Paris,Carpet,R16,Sara Errani,Magdalena Rybarikova,4-0 RET,3,2013-604-13,2013-604,13,P,sackmann-local
2013-01-28,Paris,Carpet,R16,Carla Suarez Navarro,Klara Koukalova,6-4 6-3,3,2013-604-14,2013-604,14,P,sackmann-local
2013-01-28,Paris,Carpet,R16,Kiki Bertens,Dominika Cibulkova,7-5 6-4,3,2013-604-15,2013-604,15,P,sackmann-local
2013-01-28,Paris,Carpet,R16,Lucie Safarova,Alize Cornet,6-2 4-6 6-2,3,2013-604-16,2013-604,16,P,sackmann-local
2013-01-28,Paris,Carpet,R16,Mona Barthel,Roberta Vinci,4-6 6-1 6-3,3,2013-604-17,2013-604,17,P,sackmann-local
2013-01-28,Paris,Carpet,R16,Marion Bartoli,Christina Mchale,7-5 6-1,3,2013-604-18,2013-604,18,P,sackmann-local
2013-01-28,Paris,Carpet,R16,Kristina Mladenovic,Yanina Wickmayer,6-4 6-4,3,2013-604-19,2013-604,19,P,sackmann-local
2013-01-28,Paris,Carpet,R32,Kristina Mladenovic,Julia Goerges,7-5 5-7 7-6(4),3,2013-604-2,2013-604,2,P,sackmann-local
2013-01-28,Paris,Carpet,R16,Petra Kvitova,Stefanie Voegele,7-6(5) 6-3,3,2013-604-20,2013-604,20,P,sackmann-local
2013-01-28,Paris,Carpet,QF,Sara Errani,Carla Suarez Navarro,7-5 4-6 7-5,3,2013-604-21,2013-604,21,P,sackmann-local
2013-01-28,Paris,Carpet,QF,Kiki Bertens,Lucie Safarova,6-1 7-5,3,2013-604-22,2013-604,22,P,sackmann-local
2013-01-28,Paris,Carpet,QF,Mona Barthel,Marion Bartoli,7-6(7) 6-4,3,2013-604-23,2013-604,23,P,sackmann-local
2013-01-28,Paris,Carpet,QF,Kristina Mladenovic,Petra Kvitova,6-3 6-4,3,2013-604-24,2013-604,24,P,sackmann-local
2013-01-28,Paris,Carpet,SF,Sara Errani,Kiki Bertens,5-0 RET,3,2013-604-25,2013-604,25,P,sackmann-local
2013-01-28,Paris,Carpet,SF,Mona Barthel,Kristina Mladenovic,6-1 6-4,3,2013-604-26,2013-604,26,P,sackmann-local
2013-01-28,Paris,Carpet,F,Mona Barthel,Sara Errani,7-5 7-6(4),3,2013-604-27,2013-604,27,P,sackmann-local
2013-01-28,Paris,Carpet,R32,Yanina Wickmayer,Anastasia Pavlyuchenkova,7-6(7) 4-6 6-3,3,2013-604-3,2013-604,3,P,sackmann-local
2013-01-28,Paris,Carpet,R32,Stefanie Voegele,Tsvetana Pironkova,6-4 6-2,3,2013-604-4,2013-604,4,P,sackmann-local
2013-01-28,Paris,Carpet,R32,Carla Suarez Navarro,Monica Niculescu,6-3 7-6(3),3,2013-604-5,2013-604,5,P,sackmann-local
2013-01-28,Paris,Carpet,R32,Klara Koukalova,Anabel Medina Garrigues,2-6 7-5 6-0,3,2013-604-6,2013-604,6,P,sackmann-local
2013-01-28,Paris,Carpet,R32,Kiki Bertens,Tamira Paszek,6-4 7-5,3,2013-604-7,2013-604,7,P,sackmann-local
2013-01-28,Paris,Carpet,R32,Alize Cornet,Sofia Arvidsson,6-3 4-6 6-0,3,2013-604-8,2013-604,8,P,sackmann-local
2013-01-28,Paris,Carpet,R32,Lucie Safarova,Lourdes Dominguez Lino,2-6 6-1 6-1,3,2013-604-9,2013-604,9,P,sackmann-local
2013-02-04,Fed Cup G2 RRA: HKG vs TKM,Hard,RR,Ho Ching Wu,Jahana Bayramova,6-0 6-0,3,2013-D065-1,2013-D065,1,D,sackmann-local
2013-02-04,Fed Cup G2 RRA: HKG vs TKM,Hard,RR,Wing Yau Venise Chan,Anastasiya Prenko,2-6 6-3 7-5,3,2013-D065-2,2013-D065,2,D,sackmann-local
2013-02-04,Fed Cup G2 RRA: SIN vs VIE,Hard,RR,Thi Tam Hao Tran,Geraldine Ang,6-0 6-3,3,2013-D073-1,2013-D073,1,D,sackmann-local
2013-02-04,Fed Cup G2 RRA: SIN vs VIE,Hard,RR,Trang Huynh Phuong Dai,Rheeya Doshi,6-3 6-0,3,2013-D073-2,2013-D073,2,D,sackmann-local
2013-02-04,Fed Cup G2 RRB: PHI vs INA,Hard,RR,Lavinia Tananta,Anna Clarice Patrimonio,6-3 6-1,3,2013-D074-1,2013-D074,1,D,sackmann-local
2013-02-04,Fed Cup G2 RRB: PHI vs INA,Hard,RR,Ayu Fani Damayanti,Marinel Rudas,6-0 6-0,3,2013-D074-2,2013-D074,2,D,sackmann-local
2013-02-04,Fed Cup G2 RRB: KGZ vs PAK,Hard,RR,Sara Mansoor,Sabina Korsunova,7-6(2) 6-1,3,2013-D083-1,2013-D083,1,D,sackmann-local
2013-02-04,Fed Cup G2 RRB: KGZ vs PAK,Hard,RR,Bermet Duvanaeva,Ushna Suhail,6-1 6-1,3,2013-D083-2,2013-D083,2,D,sackmann-local
2013-02-04,Fed Cup G2 RRB: MAS vs IRI,Hard,RR,Aslina Chua,Arezou Youlghouni,6-0 6-0,3,2013-D088-1,2013-D088,1,D,sackmann-local
2013-02-04,Fed Cup G2 RRB: MAS vs IRI,Hard,RR,Theiviya Selvarajoo,Ghazaleh Torkaman,6-2 6-1,3,2013-D088-2,2013-D088,2,D,sackmann-local
2013-02-05,Fed Cup G2 RRA: HKG vs SIN,Hard,RR,Eudice Wong Chong,Geraldine Ang,6-2 6-2,3,2013-D066-1,2013-D066,1,D,sackmann-local
2013-02-05,Fed Cup G2 RRA: HKG vs SIN,Hard,RR,Katherine Ip,Rheeya Doshi,6-3 6-0,3,2013-D066-2,2013-D066,2,D,sackmann-local
2013-02-05,Fed Cup G2 RRA: NZL vs VIE,Hard,RR,Emily Fanning,Thi Tam Hao Tran,4-6 7-6(2) 6-0,3,2013-D070-1,2013-D070,1,D,sackmann-local
2013-02-05,Fed Cup G2 RRA: NZL vs VIE,Hard,RR,Marina Erakovic,Trang Huynh Phuong Dai,6-0 6-2,3,2013-D070-2,2013-D070,2,D,sackmann-local
2013-02-05,Fed Cup G2 RRB: PHI vs IRI,Hard,RR,Marian Jade Capadocia,Sahar Najaei,6-2 6-2,3,2013-D078-1,2013-D078,1,D,sackmann-local
2013-02-05,Fed Cup G2 RRB: PHI vs IRI,Hard,RR,Marinel Rudas,Ghazaleh Torkaman,6-1 6-2,3,2013-D078-2,2013-D078,2,D,sackmann-local
2013-02-05,Fed Cup G2 RRB: INA vs PAK,Hard,RR,Aldila Sutjiadi,Sara Mansoor,6-0 6-1,3,2013-D080-1,2013-D080,1,D,sackmann-local
2013-02-05,Fed Cup G2 RRB: INA vs PAK,Hard,RR,Ayu Fani Damayanti,Ushna Suhail,6-0 6-0,3,2013-D080-2,2013-D080,2,D,sackmann-local
2013-02-05,Fed Cup G2 RRB: KGZ vs MAS,Hard,RR,Aslina Chua,Arina Beliaeva,6-0 6-2,3,2013-D084-1,2013-D084,1,D,sackmann-local
2013-02-05,Fed Cup G2 RRB: KGZ vs MAS,Hard,RR,Bermet Duvanaeva,Theiviya Selvarajoo,6-1 6-1,3,2013-D084-2,2013-D084,2,D,sackmann-local
2013-02-06,Fed Cup G1 RRA: COL vs VEN,Clay,RR,Catalina Castano,Andrea Gamiz,7-5 6-1,3,2013-D021-1,2013-D021,1,D,sackmann-local
2013-02-06,Fed Cup G1 RRA: COL vs VEN,Clay,RR,Mariana Duque Marino,Adriana Perez,6-1 7-5,3,2013-D021-2,2013-D021,2,D,sackmann-local
2013-02-06,Fed Cup G1 RRA: CAN vs PER,Clay,RR,Sharon Fichman,Katherine Gabriela Miranda Chang,6-2 6-2,3,2013-D022-1,2013-D022,1,D,sackmann-local
2013-02-06,Fed Cup G1 RRA: CAN vs PER,Clay,RR,Eugenie Bouchard,Patricia Ku Flores,6-4 6-3,3,2013-D022-2,2013-D022,2,D,sackmann-local
2013-02-06,Fed Cup G1 RRB: PAR vs MEX,Clay,RR,Marcela Zacarias,Camila Giangreco Campiz,6-3 3-6 6-3,3,2013-D027-1,2013-D027,1,D,sackmann-local
2013-02-06,Fed Cup G1 RRB: PAR vs MEX,Clay,RR,Veronica Cepede Royg,Ana Sofia Sanchez,7-5 7-5,3,2013-D027-2,2013-D027,2,D,sackmann-local
2013-02-06,Fed Cup G1 RRB: BRA vs CHI,Clay,RR,Paula Cristina Goncalves,Cecilia Costa Melgar,4-6 6-3 6-1,3,2013-D028-1,2013-D028,1,D,sackmann-local
2013-02-06,Fed Cup G1 RRB: BRA vs CHI,Clay,RR,Teliana Pereira,Fernanda Brito,7-5 6-1,3,2013-D028-2,2013-D028,2,D,sackmann-local
2013-02-06,Fed Cup G1 RRA: KAZ vs IND,Hard,RR,Ksenia Pervak,Rishika Sunkara,6-0 6-0,3,2013-D032-1,2013-D032,1,D,sackmann-local
2013-02-06,Fed Cup G1 RRA: KAZ vs IND,Hard,RR,Yaroslava Shvedova,Kyra Shroff,6-1 6-1,3,2013-D032-2,2013-D032,2,D,sackmann-local
